transcript_id,gene_id
unassigned_transcript_3221,FEK30_RS17265
unassigned_transcript_3222,FEK30_RS00475
unassigned_transcript_3223,FEK30_RS00480
unassigned_transcript_3224,FEK30_RS00485
unassigned_transcript_3225,FEK30_RS00490
unassigned_transcript_3226,FEK30_RS17195
unassigned_transcript_3227,FEK30_RS00505
unassigned_transcript_3228,FEK30_RS00510
unassigned_transcript_3229,FEK30_RS00515
unassigned_transcript_3230,FEK30_RS00520
unassigned_transcript_3231,FEK30_RS00525
unassigned_transcript_3232,FEK30_RS00530
unassigned_transcript_3233,FEK30_RS00535
unassigned_transcript_3234,FEK30_RS00540
unassigned_transcript_3235,FEK30_RS00545
unassigned_transcript_3236,FEK30_RS17270
unassigned_transcript_3237,FEK30_RS00555
unassigned_transcript_3238,FEK30_RS00560
unassigned_transcript_3239,FEK30_RS00565
unassigned_transcript_3240,FEK30_RS00570
unassigned_transcript_3241,FEK30_RS00575
unassigned_transcript_3242,FEK30_RS00580
unassigned_transcript_3243,FEK30_RS00585
unassigned_transcript_3244,FEK30_RS00590
unassigned_transcript_3245,FEK30_RS16615
unassigned_transcript_3246,FEK30_RS00595
unassigned_transcript_3247,FEK30_RS00600
unassigned_transcript_3248,FEK30_RS00605
unassigned_transcript_3249,FEK30_RS00610
unassigned_transcript_3250,FEK30_RS00615
unassigned_transcript_3251,FEK30_RS00620
unassigned_transcript_3252,FEK30_RS00625
unassigned_transcript_3253,FEK30_RS00630
unassigned_transcript_3254,FEK30_RS00635
unassigned_transcript_3255,FEK30_RS00640
unassigned_transcript_3256,FEK30_RS00645
unassigned_transcript_3257,FEK30_RS00650
unassigned_transcript_3258,FEK30_RS00655
unassigned_transcript_3259,FEK30_RS00660
unassigned_transcript_3260,FEK30_RS00665
unassigned_transcript_3261,FEK30_RS00670
unassigned_transcript_3262,FEK30_RS00675
unassigned_transcript_3263,FEK30_RS00680
unassigned_transcript_3264,FEK30_RS00685
unassigned_transcript_3265,FEK30_RS00690
unassigned_transcript_3266,FEK30_RS00695
unassigned_transcript_3267,FEK30_RS00700
unassigned_transcript_3268,FEK30_RS00705
unassigned_transcript_3269,FEK30_RS00710
unassigned_transcript_3270,FEK30_RS00715
unassigned_transcript_3271,FEK30_RS00720
unassigned_transcript_3272,FEK30_RS00725
unassigned_transcript_3273,FEK30_RS16620
unassigned_transcript_3274,FEK30_RS17275
unassigned_transcript_3275,FEK30_RS17280
unassigned_transcript_3276,FEK30_RS16625
unassigned_transcript_3277,FEK30_RS00735
unassigned_transcript_3278,FEK30_RS00745
unassigned_transcript_3279,FEK30_RS00750
unassigned_transcript_3280,FEK30_RS00755
unassigned_transcript_3281,FEK30_RS00760
unassigned_transcript_3282,FEK30_RS00765
unassigned_transcript_3283,FEK30_RS00770
unassigned_transcript_3284,FEK30_RS17285
unassigned_transcript_3285,FEK30_RS00780
unassigned_transcript_3286,FEK30_RS00785
unassigned_transcript_3287,FEK30_RS00790
unassigned_transcript_3288,FEK30_RS00795
unassigned_transcript_3289,FEK30_RS16990
unassigned_transcript_3290,FEK30_RS00805
unassigned_transcript_3291,FEK30_RS00810
unassigned_transcript_3292,FEK30_RS00815
unassigned_transcript_3293,FEK30_RS00820
unassigned_transcript_3294,FEK30_RS00825
unassigned_transcript_3295,FEK30_RS00830
unassigned_transcript_3296,FEK30_RS16630
unassigned_transcript_3297,FEK30_RS16635
unassigned_transcript_3298,FEK30_RS16640
unassigned_transcript_3299,FEK30_RS00840
unassigned_transcript_3300,FEK30_RS16645
unassigned_transcript_3301,FEK30_RS00845
unassigned_transcript_3302,FEK30_RS16995
unassigned_transcript_3303,FEK30_RS17000
unassigned_transcript_3304,FEK30_RS00860
unassigned_transcript_3305,FEK30_RS00865
unassigned_transcript_3306,FEK30_RS00870
unassigned_transcript_3307,FEK30_RS00875
unassigned_transcript_3308,FEK30_RS00880
unassigned_transcript_3309,FEK30_RS00885
unassigned_transcript_3310,FEK30_RS00890
unassigned_transcript_3311,FEK30_RS00895
unassigned_transcript_3312,FEK30_RS00900
unassigned_transcript_3313,FEK30_RS16840
unassigned_transcript_3314,FEK30_RS16845
unassigned_transcript_3315,FEK30_RS00910
unassigned_transcript_3316,FEK30_RS00915
unassigned_transcript_3317,FEK30_RS00920
unassigned_transcript_3318,FEK30_RS00925
unassigned_transcript_3319,FEK30_RS00930
unassigned_transcript_3320,FEK30_RS00935
unassigned_transcript_3321,FEK30_RS00940
unassigned_transcript_3322,FEK30_RS00945
unassigned_transcript_3323,FEK30_RS16655
unassigned_transcript_3324,FEK30_RS00950
unassigned_transcript_3325,FEK30_RS00955
unassigned_transcript_3326,FEK30_RS00960
unassigned_transcript_3327,FEK30_RS00965
unassigned_transcript_3328,FEK30_RS00970
unassigned_transcript_3329,FEK30_RS00975
unassigned_transcript_3330,FEK30_RS00980
unassigned_transcript_3331,FEK30_RS00985
unassigned_transcript_3332,FEK30_RS00990
unassigned_transcript_3333,FEK30_RS00995
unassigned_transcript_3334,FEK30_RS01000
unassigned_transcript_3335,FEK30_RS01005
unassigned_transcript_3336,FEK30_RS16660
unassigned_transcript_3337,FEK30_RS01010
unassigned_transcript_3338,FEK30_RS01015
unassigned_transcript_3339,FEK30_RS01020
unassigned_transcript_3340,FEK30_RS16665
unassigned_transcript_3341,FEK30_RS16670
unassigned_transcript_3342,FEK30_RS01025
unassigned_transcript_3343,FEK30_RS01030
unassigned_transcript_3344,FEK30_RS01035
unassigned_transcript_3345,FEK30_RS16675
unassigned_transcript_3346,FEK30_RS01040
unassigned_transcript_3347,FEK30_RS01045
unassigned_transcript_3348,FEK30_RS17005
unassigned_transcript_3349,FEK30_RS17010
unassigned_transcript_3350,FEK30_RS17015
unassigned_transcript_3351,FEK30_RS17020
unassigned_transcript_3352,FEK30_RS01060
unassigned_transcript_3353,FEK30_RS01065
unassigned_transcript_3354,FEK30_RS16850
unassigned_transcript_3355,FEK30_RS16855
unassigned_transcript_3356,FEK30_RS16860
unassigned_transcript_3357,FEK30_RS16865
unassigned_transcript_3358,FEK30_RS16680
unassigned_transcript_3359,FEK30_RS01075
unassigned_transcript_3360,FEK30_RS01080
unassigned_transcript_3361,FEK30_RS01085
unassigned_transcript_3362,FEK30_RS17025
unassigned_transcript_3363,FEK30_RS17030
unassigned_transcript_3364,FEK30_RS01100
unassigned_transcript_3365,FEK30_RS01105
unassigned_transcript_3366,FEK30_RS01110
unassigned_transcript_3367,FEK30_RS01115
unassigned_transcript_3368,FEK30_RS01120
unassigned_transcript_3369,FEK30_RS01125
unassigned_transcript_3370,FEK30_RS01130
unassigned_transcript_3371,FEK30_RS01135
unassigned_transcript_3372,FEK30_RS01140
unassigned_transcript_3373,FEK30_RS01145
unassigned_transcript_3374,FEK30_RS01150
unassigned_transcript_3375,FEK30_RS01155
unassigned_transcript_3376,FEK30_RS01160
unassigned_transcript_3377,FEK30_RS01165
